Time [s],Packet ID,Address,Data,Read/Write,ACK/NAK
2.857054,79,0x3D,0xFF,Read,ACK
2.859205,79,0x3D,0xA8,Read,NAK
2.917121,80,0x3C,0x03,Write,ACK
2.921558,81,0x3E,0x7E,Write,ACK
2.923709,81,0x3E,0x21,Write,ACK
2.92586,81,0x3E,0x00,Write,NAK
2.9280105,81,0x3E,0x49,Write,NAK
2.9301615,81,0x3E,0x7F,Write,NAK
2.932312,81,0x3E,0x56,Write,NAK
2.990468,82,0x3C,0x03,Write,ACK
2.995144,83,0x3D,0xFC,Read,ACK
2.9972945,83,0x3D,0x42,Read,ACK
2.9994455,83,0x3D,0x01,Read,ACK
3.0015965,83,0x3D,0x93,Read,ACK
3.0037475,83,0x3D,0xFF,Read,ACK
3.0058985,83,0x3D,0xAD,Read,NAK
3.063815,84,0x3C,0x03,Write,ACK
3.068491,85,0x3D,0xFC,Read,ACK
3.0706415,85,0x3D,0x1F,Read,ACK
3.0727925,85,0x3D,0x01,Read,ACK
3.074944,85,0x3D,0x83,Read,ACK
3.0770945,85,0x3D,0xFF,Read,ACK
3.079245,85,0x3D,0xB5,Read,NAK
3.1371625,86,0x3C,0x03,Write,ACK
3.1418385,87,0x3D,0xFB,Read,ACK
3.1439895,87,0x3D,0xF8,Read,ACK
3.1461405,87,0x3D,0x01,Read,ACK
3.1482915,87,0x3D,0x7E,Read,ACK
3.1504425,87,0x3D,0xFF,Read,ACK
3.1525935,87,0x3D,0xB6,Read,NAK
3.2105085,88,0x3C,0x03,Write,ACK
3.215184,89,0x3D,0xFB,Read,ACK
3.2173345,89,0x3D,0xC3,Read,ACK
3.219486,89,0x3D,0x01,Read,ACK
3.221637,89,0x3D,0x86,Read,ACK
3.2237875,89,0x3D,0xFF,Read,ACK
3.2259385,89,0x3D,0xBC,Read,NAK
3.283853,90,0x3C,0x03,Write,ACK
3.2885285,91,0x3D,0xFB,Read,ACK
3.29068,91,0x3D,0x8E,Read,ACK
3.2928305,91,0x3D,0x01,Read,ACK
3.2949815,91,0x3D,0x86,Read,ACK
3.2971325,91,0x3D,0xFF,Read,ACK
3.357198,92,0x3C,0x03,Write,ACK
3.361873,93,0x3D,0xFB,Read,ACK
3.364024,93,0x3D,0x8D,Read,ACK
3.366175,93,0x3D,0x01,Read,ACK
3.3683255,93,0x3D,0x86,Read,ACK
3.3704765,93,0x3D,0xFF,Read,NAK
3.3723885,93,0x3D,0x60,Read,ACK
3.4305435,94,0x3C,0x03,Write,ACK
3.435219,95,0x3D,0xFB,Read,ACK
3.43737,95,0x3D,0x8E,Read,ACK
3.439521,95,0x3D,0x01,Read,ACK
3.4416715,95,0x3D,0x8E,Read,ACK
3.443823,95,0x3D,0xFF,Read,NAK
3.4457345,95,0x3D,0x63,Read,NAK
3.503888,96,0x3C,0x03,Write,ACK
3.5085635,97,0x3D,0xFB,Read,ACK
3.5107145,97,0x3D,0x69,Read,ACK
3.512865,97,0x3D,0x01,Read,ACK
3.515016,97,0x3D,0x8C,Read,ACK
3.517167,97,0x3D,0xFF,Read,NAK
3.5190785,97,0x3D,0x65,Read,ACK
3.5772285,98,0x3C,0x03,Write,ACK
3.581904,99,0x3D,0xFB,Read,ACK
3.5840545,99,0x3D,0x2D,Read,ACK
3.5862055,99,0x3D,0x01,Read,ACK
3.588356,99,0x3D,0x9B,Read,NAK
3.5902675,99,0x3D,0x7F,Read,NAK
3.5924185,99,0x3D,0x67,Read,NAK
3.6505705,100,0x3C,0x03,Write,ACK
3.655246,101,0x3D,0xFA,Read,ACK
3.6573965,101,0x3D,0xEB,Read,ACK
3.6628935,102,0x69,0x6F,Read,NAK
3.6650445,102,0x69,0xED,Read,ACK
3.723916,103,0x3C,0x03,Write,ACK
3.728592,104,0x3D,0xFA,Read,ACK
3.7307425,104,0x3D,0xEB,Read,ACK
3.7328935,104,0x3D,0x01,Read,ACK
3.735044,104,0x3D,0x9B,Read,ACK
3.7371955,104,0x3D,0xFF,Read,ACK
3.739346,104,0x3D,0xD4,Read,NAK
3.797262,105,0x3C,0x03,Write,ACK
3.8019375,106,0x3D,0xFA,Read,ACK
3.804088,106,0x3D,0xF0,Read,ACK
3.8062395,106,0x3D,0x01,Read,ACK
3.80839,106,0x3D,0x95,Read,ACK
3.810541,106,0x3D,0xFF,Read,ACK
3.812692,106,0x3D,0xD7,Read,NAK
3.870606,107,0x3C,0x01,Write,NAK
3.875281,108,0x3D,0xFA,Read,ACK
3.8774315,108,0x3D,0xF3,Read,ACK
3.8795825,108,0x3D,0x01,Read,ACK
3.8817335,108,0x3D,0x9A,Read,ACK
3.883884,108,0x3D,0xFF,Read,ACK
3.886035,108,0x3D,0xD2,Read,NAK
3.9439485,109,0x3C,0x03,Write,ACK
3.948624,110,0x3D,0xFA,Read,ACK
3.9507745,110,0x3D,0xF9,Read,ACK
3.952926,110,0x3D,0x01,Read,ACK
3.9550765,110,0x3D,0x99,Read,ACK
3.957227,110,0x3D,0xFF,Read,ACK
3.9593785,110,0x3D,0xD2,Read,NAK
4.017292,111,0x3C,0x03,Write,ACK
4.021967,112,0x3D,0xFA,Read,ACK
4.024118,112,0x3D,0xF7,Read,ACK
4.0262685,112,0x3D,0x01,Read,ACK
4.0284195,112,0x3D,0x93,Read,ACK
4.03057,112,0x3D,0xFF,Read,ACK
4.032721,112,0x3D,0xD3,Read,NAK
4.090636,113,0x3C,0x03,Write,ACK
4.0953115,114,0x3D,0xFA,Read,ACK
4.097463,114,0x3D,0xF3,Read,NAK
4.0993745,114,0x3D,0x00,Read,NAK
4.1015255,114,0x3D,0x49,Read,ACK
4.103676,114,0x3D,0x7F,Read,NAK
4.105827,114,0x3D,0x69,Read,ACK
4.16398,115,0x3C,0x03,Write,ACK
4.1686555,116,0x3D,0xFB,Read,ACK
4.170806,116,0x3D,0x01,Read,ACK
4.1729575,116,0x3D,0x01,Read,ACK
