Time [s],Packet ID,Address,Data,Read/Write,ACK/NAK
3.380945,98,0x3D,0x28,Read,NAK
3.439099,99,0x3C,0x03,Write,ACK
3.443775,100,0x3D,0xFB,Read,ACK
3.445926,100,0x3D,0xB7,Read,ACK
3.448077,100,0x3D,0x01,Read,ACK
3.450228,100,0x3D,0xAE,Read,ACK
3.4523785,100,0x3D,0x02,Read,ACK
3.45453,100,0x3D,0x56,Read,NAK
3.512447,101,0x3C,0x03,Write,ACK
3.5171225,102,0x3D,0xFB,Read,ACK
3.5192735,102,0x3D,0xB8,Read,ACK
3.521425,102,0x3D,0x00,Read,NAK
3.523336,102,0x3D,0x57,Read,ACK
3.5254875,102,0x3D,0x01,Read,ACK
3.5276385,102,0x3D,0x29,Read,NAK
3.5857905,103,0x3C,0x03,Write,ACK
3.5904665,104,0x3D,0xFB,Read,ACK
3.5926175,104,0x3D,0xB8,Read,ACK
3.5947685,104,0x3D,0x01,Read,ACK
3.5969195,104,0x3D,0xAE,Read,ACK
3.5990705,104,0x3D,0x02,Read,ACK
3.6012215,104,0x3D,0x53,Read,NAK
3.659138,105,0x3C,0x03,Write,ACK
3.663814,106,0x3D,0xFB,Read,ACK
3.6659645,106,0x3D,0xB6,Read,ACK
3.6681155,106,0x3D,0x01,Read,ACK
3.6702665,106,0x3D,0xB5,Read,ACK
3.6724175,106,0x3D,0x02,Read,ACK
3.674568,106,0x3D,0x59,Read,NAK
3.7324865,107,0x3C,0x03,Write,ACK
3.737163,108,0x3D,0xFB,Read,ACK
3.739314,108,0x3D,0xB9,Read,ACK
3.7414655,108,0x3D,0x01,Read,ACK
3.743616,108,0x3D,0xB1,Read,ACK
3.7457675,108,0x3D,0x02,Read,ACK
3.747919,108,0x3D,0x51,Read,NAK
3.805838,109,0x3C,0x03,Write,ACK
3.810514,,0x3D,0xFB,Read,ACK
3.812665,,0x3D,0xBA,Read,ACK
3.814816,,0x3D,0x01,Read,ACK
3.816967,,0x3D,0xAD,Read,ACK
3.819118,,0x3D,0x02,Read,ACK
3.821269,,0x3D,0x52,Read,NAK
