Time [s],Packet ID,Address,Data,Read/Write,ACK/NAK
83.948342,2161,0x3D,0x5B,Read,NAK
83.948695,2163,0x3C,0x05,Write,ACK
83.948912,2164,0x3D,0xFE,Read,ACK
83.9490095,2164,0x3D,0xD4,Read,NAK
84.6350995,2166,0x3C,0x02,Write,ACK
84.6353515,2167,0x3D,0x03,Read,NAK
84.635726,2169,0x3C,0x02,Write,ACK
84.6358215,2169,0x3C,0x01,Write,ACK
84.636059,2170,0x3C,0x03,Write,ACK
84.63628,2171,0x3D,0x01,Read,ACK
84.6363775,2171,0x3D,0x07,Read,NAK
84.6367285,2173,0x3C,0x07,Write,ACK
84.6369455,2174,0x3D,0x00,Read,ACK
84.637043,2174,0x3D,0x5C,Read,NAK
84.63739,2176,0x3C,0x05,Write,ACK
84.6376065,2177,0x3D,0xFE,Read,ACK
84.637704,2177,0x3D,0xD4,Read,NAK
84.6380515,2179,0x3C,0x03,Write,ACK
84.6382685,2180,0x3D,0x01,Read,ACK
84.6383655,2180,0x3D,0x07,Read,NAK
84.6387145,2182,0x3C,0x07,Write,ACK
84.6389315,2183,0x3D,0x00,Read,ACK
84.639029,2183,0x3D,0x5C,Read,NAK
84.639382,2185,0x3C,0x05,Write,ACK
84.639599,2186,0x3D,0xFE,Read,ACK
84.639696,2186,0x3D,0xD4,Read,NAK
85.316041,2188,0x3C,0x02,Write,ACK
85.3163015,2189,0x3D,0x03,Read,NAK
85.316672,2191,0x3C,0x02,Write,ACK
85.316767,2191,0x3C,0x01,Write,ACK
85.3170045,2192,0x3C,0x03,Write,ACK
85.3172255,2193,0x3D,0x01,Read,ACK
85.317323,2193,0x3D,0x05,Read,NAK
85.317674,2195,0x3C,0x07,Write,ACK
85.317891,2196,0x3D,0x00,Read,ACK
85.3179885,2196,0x3D,0x5A,Read,NAK
85.3183355,2198,0x3C,0x05,Write,ACK
85.3185525,2199,0x3D,0xFE,Read,ACK
85.31865,2199,0x3D,0xD7,Read,NAK
85.318997,2201,0x3C,0x03,Write,ACK
85.319214,2202,0x3D,0x01,Read,ACK
85.3193115,2202,0x3D,0x05,Read,NAK
85.31966,2204,0x3C,0x07,Write,ACK
85.3198775,2205,0x3D,0x00,Read,ACK
85.3199745,2205,0x3D,0x5A,Read,NAK
85.3203275,2207,0x3C,0x05,Write,ACK
85.3205445,2208,0x3D,0xFE,Read,ACK
85.320642,2208,0x3D,0xD7,Read,NAK
85.9996995,2210,0x3C,0x02,Write,ACK
85.999952,2211,0x3D,0x03,Read,NAK
86.0003265,2213,0x3C,0x02,Write,ACK
86.0004215,2213,0x3C,0x01,Write,ACK
86.0006595,2214,0x3C,0x03,Write,ACK
86.00088,2215,0x3D,0x00,Read,ACK
86.0009775,2215,0x3D,0xFF,Read,NAK
86.0013285,2217,0x3C,0x07,Write,ACK
86.0015455,2218,0x3D,0x00,Read,ACK
86.001643,2218,0x3D,0x58,Read,NAK
86.00199,2220,0x3C,0x05,Write,ACK
86.002207,2221,0x3D,0xFE,Read,ACK
86.0023045,2221,0x3D,0xB3,Read,NAK
86.0026515,2223,0x3C,0x03,Write,ACK
86.0028685,2224,0x3D,0x00,Read,ACK
86.002966,2224,0x3D,0xFF,Read,NAK
86.003315,2226,0x3C,0x07,Write,ACK
86.003532,2227,0x3D,0x00,Read,ACK
86.003629,2227,0x3D,0x58,Read,NAK
86.003982,2229,0x3C,0x05,Write,ACK
86.004199,2230,0x3D,0xFE,Read,ACK
86.0042965,2230,0x3D,0xB3,Read,NAK
86.689983,2232,0x3C,0x02,Write,ACK
86.6902435,2233,0x3D,0x03,Read,NAK
86.690614,2235,0x3C,0x02,Write,ACK
86.690709,2235,0x3C,0x01,Write,ACK
86.690947,2236,0x3C,0x03,Write,ACK
86.6911675,2237,0x3D,0x00,Read,ACK
86.691265,2237,0x3D,0xFE,Read,NAK
86.691616,2239,0x3C,0x07,Write,ACK
86.691833,2240,0x3D,0x00,Read,ACK
86.6919305,2240,0x3D,0x5C,Read,NAK
86.6922775,2242,0x3C,0x05,Write,ACK
86.6924945,2243,0x3D,0xFE,Read,ACK
86.692592,2243,0x3D,0xAD,Read,NAK
86.692939,2245,0x3C,0x03,Write,ACK
86.693156,2246,0x3D,0x00,Read,ACK
86.6932535,2246,0x3D,0xFE,Read,NAK
86.6936025,2248,0x3C,0x07,Write,ACK
86.6938195,2249,0x3D,0x00,Read,ACK
86.693917,2249,0x3D,0x5C,Read,NAK
86.6942695,2251,0x3C,0x05,Write,ACK
86.6944865,2252,0x3D,0xFE,Read,ACK
86.694584,2252,0x3D,0xAD,Read,NAK
87.3863535,2254,0x3C,0x02,Write,ACK
87.386606,2255,0x3D,0x03,Read,NAK
87.38698,2257,0x3C,0x02,Write,ACK
87.3870755,2257,0x3C,0x01,Write,ACK
87.387313,2258,0x3C,0x03,Write,ACK
87.387534,2259,0x3D,0x00,Read,ACK
87.3876315,2259,0x3D,0xF5,Read,NAK
87.3879825,2261,0x3C,0x07,Write,ACK
87.3881995,2262,0x3D,0x00,Read,ACK
87.388297,2262,0x3D,0x6F,Read,NAK
87.388644,2264,0x3C,0x05,Write,ACK
87.388861,2265,0x3D,0xFE,Read,ACK
87.388958,2265,0x3D,0xAA,Read,NAK
87.3893055,2267,0x3C,0x03,Write,ACK
87.3895225,2268,0x3D,0x00,Read,ACK
87.3896195,2268,0x3D,0xF5,Read,NAK
87.3899685,2270,0x3C,0x07,Write,ACK
87.3901855,2271,0x3D,0x00,Read,ACK
87.390283,2271,0x3D,0x6F,Read,NAK
87.390636,2273,0x3C,0x05,Write,ACK
87.390853,2274,0x3D,0xFE,Read,ACK
87.3909505,2274,0x3D,0xAA,Read,NAK
88.0667915,2276,0x3C,0x02,Write,ACK
88.0670515,2277,0x3D,0x03,Read,NAK
88.067422,2279,0x3C,0x02,Write,ACK
88.067517,2279,0x3C,0x01,Write,ACK
88.067755,2280,0x3C,0x03,Write,ACK
88.067976,2281,0x3D,0x00,Read,ACK
88.0680735,2281,0x3D,0xFD,Read,NAK
88.0684245,2283,0x3C,0x07,Write,ACK
88.0686415,2284,0x3D,0x00,Read,ACK
88.0687385,2284,0x3D,0x73,Read,NAK
88.069086,2286,0x3C,0x05,Write,ACK
88.0693025,2287,0x3D,0xFE,Read,ACK
88.0694,2287,0x3D,0x94,Read,NAK
88.0697475,2289,0x3C,0x03,Write,ACK
88.0699645,2290,0x3D,0x00,Read,ACK
88.0700615,2290,0x3D,0xFD,Read,NAK
88.0704105,2292,0x3C,0x07,Write,ACK
88.0706275,2293,0x3D,0x00,Read,ACK
88.070725,2293,0x3D,0x73,Read,NAK
88.071078,2295,0x3C,0x05,Write,ACK
88.071295,2296,0x3D,0xFE,Read,ACK
88.071392,2296,0x3D,0x94,Read,NAK
88.7493835,2298,0x3C,0x02,Write,ACK
88.749636,2299,0x3D,0x03,Read,NAK
88.75001,2301,0x3C,0x02,Write,ACK
88.7501055,2301,0x3C,0x01,Write,ACK
88.750343,2302,0x3C,0x03,Write,ACK
88.750564,2303,0x3D,0x01,Read,ACK
88.7506615,2303,0x3D,0x03,Read,NAK
88.7510125,2305,0x3C,0x07,Write,ACK
88.7512295,2306,0x3D,0x00,Read,ACK
88.751327,2306,0x3D,0x70,Read,NAK
88.751674,2308,0x3C,0x05,Write,ACK
88.751891,2309,0x3D,0xFE,Read,ACK
88.751988,2309,0x3D,0x9E,Read,NAK
88.7523355,2311,0x3C,0x03,Write,ACK
88.7525525,2312,0x3D,0x01,Read,ACK
88.7526495,2312,0x3D,0x03,Read,NAK
88.7529985,2314,0x3C,0x07,Write,ACK
88.7532155,2315,0x3D,0x00,Read,ACK
88.753313,2315,0x3D,0x70,Read,NAK
88.753666,2317,0x3C,0x05,Write,ACK
88.753883,2318,0x3D,0xFE,Read,ACK
88.7539805,2318,0x3D,0x9E,Read,NAK
89.4305145,2320,0x3C,0x02,Write,ACK
89.430775,2321,0x3D,0x03,Read,NAK
89.4311455,2323,0x3C,0x02,Write,ACK
89.4312405,2323,0x3C,0x01,Write,ACK
89.4314785,2324,0x3C,0x03,Write,ACK
89.431699,2325,0x3D,0x01,Read,ACK
89.4317965,2325,0x3D,0x03,Read,NAK
89.4321475,2327,0x3C,0x07,Write,ACK
89.4323645,2328,0x3D,0x00,Read,ACK
89.432462,2328,0x3D,0x72,Read,NAK
89.432809,2330,0x3C,0x05,Write,ACK
89.433026,2331,0x3D,0xFE,Read,ACK
89.4331235,2331,0x3D,0x9D,Read,NAK
89.4334705,2333,0x3C,0x03,Write,ACK
89.4336875,2334,0x3D,0x01,Read,ACK
89.433785,2334,0x3D,0x03,Read,NAK
89.434134,2336,0x3C,0x07,Write,ACK
89.434351,2337,0x3D,0x00,Read,ACK
89.4344485,2337,0x3D,0x72,Read,NAK
89.434801,2339,0x3C,0x05,Write,ACK
89.435018,2340,0x3D,0xFE,Read,ACK
89.4351155,2340,0x3D,0x9D,Read,NAK
90.1128675,2342,0x3C,0x02,Write,ACK
90.11312,2343,0x3D,0x03,Read,NAK
90.1134905,2345,0x3C,0x02,Write,ACK
90.1135855,2345,0x3C,0x01,Write,ACK
90.113823,2346,0x3C,0x03,Write,ACK
90.114044,2347,0x3D,0x01,Read,ACK
90.1141415,2347,0x3D,0x01,Read,NAK
90.1144925,2349,0x3C,0x07,Write,ACK
90.1147095,2350,0x3D,0x00,Read,ACK
90.114807,2350,0x3D,0x72,Read,NAK
90.115154,2352,0x3C,0x05,Write,ACK
90.115371,2353,0x3D,0xFE,Read,ACK
90.1154685,2353,0x3D,0x9F,Read,NAK
90.1158155,2355,0x3C,0x03,Write,ACK
90.1160325,2356,0x3D,0x01,Read,ACK
90.11613,2356,0x3D,0x01,Read,NAK
90.116479,2358,0x3C,0x07,Write,ACK
90.116696,2359,0x3D,0x00,Read,ACK
90.116793,2359,0x3D,0x72,Read,NAK
90.117146,2361,0x3C,0x05,Write,ACK
90.117363,2362,0x3D,0xFE,Read,ACK
90.1174605,2362,0x3D,0x9F,Read,NAK
90.796793,2364,0x3C,0x02,Write,ACK
90.7970535,2365,0x3D,0x03,Read,NAK
90.797428,2367,0x3C,0x02,Write,ACK
90.797523,2367,0x3C,0x01,Write,ACK
90.7977605,2368,0x3C,0x03,Write,ACK
90.7979815,2369,0x3D,0x00,Read,ACK
90.798079,2369,0x3D,0xFE,Read,NAK
90.79843,2371,0x3C,0x07,Write,ACK
90.798647,2372,0x3D,0x00,Read,ACK
90.7987445,2372,0x3D,0x70,Read,NAK
90.7990915,2374,0x3C,0x05,Write,ACK
90.7993085,2375,0x3D,0xFE,Read,ACK
90.7994055,2375,0x3D,0x9C,Read,NAK
90.799753,2377,0x3C,0x03,Write,ACK
90.79997,2378,0x3D,0x00,Read,ACK
90.8000675,2378,0x3D,0xFE,Read,NAK
90.800416,2380,0x3C,0x07,Write,ACK
90.800633,2381,0x3D,0x00,Read,ACK
90.8007305,2381,0x3D,0x70,Read,NAK
90.8010835,2383,0x3C,0x05,Write,ACK
90.8013005,2384,0x3D,0xFE,Read,ACK
90.801398,2384,0x3D,0x9C,Read,NAK
